#   index   ;    x_undf  ;    y_undf  ;    z_undf  ;    ux      ;    uy      ;    uz      ;    eps_x   ;    eps_y   ;    eps_xy  ;    eps_eqv ;    s_x     ;    s_y     ;    s_xy    
 6476.000000;  -52.000000;  -60.000000;    0.000000;    0.005141;    0.037511;    0.000000;   -0.031581;    0.102545;   -0.000137;    0.103686;    1.825063;   74.434450;   -7.415022
 6477.000000;  -52.000000;  -62.000000;    0.000000;    0.004822;    0.035469;    0.000000;   -0.030516;    0.101640;   -0.000129;    0.102488;    2.444069;   73.987469;   -6.966832
 6478.000000;  -52.000000;  -64.000000;    0.000000;    0.004515;    0.033445;    0.000000;   -0.029487;    0.100806;   -0.000120;    0.101362;    3.053185;   73.587963;   -6.482356
 6479.000000;  -52.000000;  -66.000000;    0.000000;    0.004217;    0.031437;    0.000000;   -0.028479;    0.100028;   -0.000110;    0.100296;    3.660481;   73.228434;   -5.963643
 6480.000000;  -52.000000;  -68.000000;    0.000000;    0.003925;    0.029444;    0.000000;   -0.027476;    0.099292;   -0.000100;    0.099278;    4.274832;   72.901226;   -5.413113
 6481.000000;  -52.000000;  -70.000000;    0.000000;    0.003638;    0.027465;    0.000000;   -0.026461;    0.098583;   -0.000089;    0.098296;    4.905877;   72.598387;   -4.833773
 6482.000000;  -52.000000;  -72.000000;    0.000000;    0.003353;    0.025501;    0.000000;   -0.025415;    0.097883;   -0.000078;    0.097337;    5.563947;   72.311611;   -4.229466
 6483.000000;  -52.000000;  -74.000000;    0.000000;    0.003070;    0.023550;    0.000000;   -0.024320;    0.097176;   -0.000067;    0.096387;    6.259928;   72.032190;   -3.605173
 6484.000000;  -52.000000;  -76.000000;    0.000000;    0.002788;    0.021614;    0.000000;   -0.023157;    0.096444;   -0.000055;    0.095434;    7.005034;   71.751068;   -2.967343
 6485.000000;  -52.000000;  -78.000000;    0.000000;    0.002505;    0.019692;    0.000000;   -0.021904;    0.095669;   -0.000043;    0.094463;    7.810445;   71.458977;   -2.324242
 6486.000000;  -52.000000;  -80.000000;    0.000000;    0.002222;    0.017787;    0.000000;   -0.020544;    0.094833;   -0.000031;    0.093460;    8.686789;   71.146727;   -1.686268
 6487.000000;  -52.000000;  -82.000000;    0.000000;    0.001939;    0.015899;    0.000000;   -0.019059;    0.093921;   -0.000020;    0.092414;    9.643439;   70.805628;   -1.066179
 6488.000000;  -52.000000;  -84.000000;    0.000000;    0.001659;    0.014030;    0.000000;   -0.017436;    0.092918;   -0.000009;    0.091315;   10.687643;   70.428057;   -0.479150
 6489.000000;  -52.000000;  -86.000000;    0.000000;    0.001384;    0.012182;    0.000000;   -0.015665;    0.091814;    0.000001;    0.090154;   11.823550;   70.008139;    0.057446
 6490.000000;  -52.000000;  -88.000000;    0.000000;    0.001116;    0.010357;    0.000000;   -0.013747;    0.090605;    0.000010;    0.088931;   13.051248;   69.542427;    0.524600
 6491.000000;  -52.000000;  -90.000000;    0.000000;    0.000862;    0.008558;    0.000000;   -0.011686;    0.089291;    0.000017;    0.087649;   14.366030;   69.030468;    0.902614
 6492.000000;  -52.000000;  -92.000000;    0.000000;    0.000625;    0.006786;    0.000000;   -0.009498;    0.087882;    0.000022;    0.086317;   15.758120;   68.475079;    1.172376
 6493.000000;  -52.000000;  -94.000000;    0.000000;    0.000414;    0.005043;    0.000000;   -0.007206;    0.086392;    0.000024;    0.084952;   17.213068;   67.882231;    1.316801
 6494.000000;  -52.000000;  -96.000000;    0.000000;    0.000234;    0.003330;    0.000000;   -0.004837;    0.084840;    0.000024;    0.083576;   18.712948;   67.260414;    1.322161
 6495.000000;  -52.000000;  -98.000000;    0.000000;    0.000093;    0.001649;    0.000000;   -0.002425;    0.083251;    0.000022;    0.082214;   20.238237;   66.619614;    1.179015
 6496.000000;  -54.000000;  -14.000000;    0.000000;    0.024321;    0.096888;    0.000000;   -0.058215;    0.157432;    0.000129;    0.159686;   -5.059751;  111.681402;    6.996187
 6497.000000;  -54.000000;  -16.000000;    0.000000;    0.022848;    0.093746;    0.000000;   -0.061224;    0.156199;    0.000089;    0.158798;   -7.819955;  109.882906;    4.798592
 6498.000000;  -54.000000;  -18.000000;    0.000000;    0.021433;    0.090640;    0.000000;   -0.062787;    0.154003;    0.000050;    0.156900;   -9.668091;  107.691633;    2.686683
 6499.000000;  -54.000000;  -20.000000;    0.000000;    0.020088;    0.087586;    0.000000;   -0.063226;    0.151159;    0.000014;    0.154305;  -10.781226;  105.276611;    0.760509
 6500.000000;  -54.000000;  -22.000000;    0.000000;    0.018818;    0.084594;    0.000000;   -0.062826;    0.147925;   -0.000017;    0.151268;  -11.320391;  102.770426;   -0.940483
 6501.000000;  -54.000000;  -24.000000;    0.000000;    0.017624;    0.081669;    0.000000;   -0.061820;    0.144497;   -0.000045;    0.147980;  -11.421443;  100.268593;   -2.411315
 6502.000000;  -54.000000;  -26.000000;    0.000000;    0.016506;    0.078814;    0.000000;   -0.060390;    0.141014;   -0.000068;    0.144584;  -11.194775;   97.835669;   -3.664508
 6503.000000;  -54.000000;  -28.000000;    0.000000;    0.015461;    0.076028;    0.000000;   -0.058677;    0.137574;   -0.000087;    0.141181;  -10.728311;   95.512697;   -4.720023
 6504.000000;  -54.000000;  -30.000000;    0.000000;    0.014486;    0.073311;    0.000000;   -0.056789;    0.134242;   -0.000103;    0.137843;  -10.091290;   93.323795;   -5.599712
 6505.000000;  -54.000000;  -32.000000;    0.000000;    0.013577;    0.070659;    0.000000;   -0.054806;    0.131059;   -0.000117;    0.134617;   -9.337837;   91.281300;   -6.324511
 6506.000000;  -54.000000;  -34.000000;    0.000000;    0.012730;    0.068068;    0.000000;   -0.052790;    0.128053;   -0.000128;    0.131534;   -8.509991;   89.389545;   -6.913188
 6507.000000;  -54.000000;  -36.000000;    0.000000;    0.011942;    0.065536;    0.000000;   -0.050783;    0.125235;   -0.000136;    0.128615;   -7.640163;   87.647594;   -7.381956
 6508.000000;  -54.000000;  -38.000000;    0.000000;    0.011209;    0.063059;    0.000000;   -0.048819;    0.122611;   -0.000143;    0.125867;   -6.753083;   86.051104;   -7.744509
 6509.000000;  -54.000000;  -40.000000;    0.000000;    0.010527;    0.060632;    0.000000;   -0.046921;    0.120180;   -0.000148;    0.123295;   -5.867330;   84.593626;   -8.012272
 6510.000000;  -54.000000;  -42.000000;    0.000000;    0.009894;    0.058252;    0.000000;   -0.045104;    0.117939;   -0.000151;    0.120896;   -4.996541;   83.267511;   -8.194716
 6511.000000;  -54.000000;  -44.000000;    0.000000;    0.009305;    0.055914;    0.000000;   -0.043377;    0.115881;   -0.000153;    0.118665;   -4.150359;   82.064501;   -8.299673
 6512.000000;  -54.000000;  -46.000000;    0.000000;    0.008757;    0.053616;    0.000000;   -0.041746;    0.113995;   -0.000154;    0.116595;   -3.335184;   80.976131;   -8.333629
 6513.000000;  -54.000000;  -48.000000;    0.000000;    0.008246;    0.051355;    0.000000;   -0.040212;    0.112274;   -0.000153;    0.114676;   -2.554768;   79.993999;   -8.301972
 6514.000000;  -54.000000;  -50.000000;    0.000000;    0.007770;    0.049126;    0.000000;   -0.038774;    0.110705;   -0.000152;    0.112898;   -1.810683;   79.109915;   -8.209201
 6515.000000;  -54.000000;  -52.000000;    0.000000;    0.007325;    0.046926;    0.000000;   -0.037426;    0.109278;   -0.000149;    0.111252;   -1.102687;   78.315985;   -8.059092
 6516.000000;  -54.000000;  -54.000000;    0.000000;    0.006906;    0.044754;    0.000000;   -0.036165;    0.107981;   -0.000145;    0.109726;   -0.429011;   77.604658;   -7.854838
 6517.000000;  -54.000000;  -56.000000;    0.000000;    0.006513;    0.042607;    0.000000;   -0.034981;    0.106803;   -0.000140;    0.108310;    0.213433;   76.968687;   -7.599158
 6518.000000;  -54.000000;  -58.000000;    0.000000;    0.006140;    0.040482;    0.000000;   -0.033866;    0.105733;   -0.000135;    0.106993;    0.828891;   76.401104;   -7.294401
 6519.000000;  -54.000000;  -60.000000;    0.000000;    0.005786;    0.038378;    0.000000;   -0.032809;    0.104758;   -0.000128;    0.105765;    1.422674;   75.895138;   -6.942634
 6520.000000;  -54.000000;  -62.000000;    0.000000;    0.005446;    0.036292;    0.000000;   -0.031799;    0.103866;   -0.000121;    0.104616;    2.001093;   75.444103;   -6.545738
 6521.000000;  -54.000000;  -64.000000;    0.000000;    0.005118;    0.034223;    0.000000;   -0.030822;    0.103045;   -0.000113;    0.103534;    2.571435;   75.041281;   -6.105524
 6522.000000;  -54.000000;  -66.000000;    0.000000;    0.004800;    0.032170;    0.000000;   -0.029864;    0.102282;   -0.000104;    0.102509;    3.141967;   74.679787;   -5.623861
 6523.000000;  -54.000000;  -68.000000;    0.000000;    0.004489;    0.030132;    0.000000;   -0.028909;    0.101561;   -0.000094;    0.101529;    3.721948;   74.352413;   -5.102851
 6524.000000;  -54.000000;  -70.000000;    0.000000;    0.004182;    0.028108;    0.000000;   -0.027938;    0.100869;   -0.000084;    0.100582;    4.321640;   74.051477;   -4.545054
 6525.000000;  -54.000000;  -72.000000;    0.000000;    0.003877;    0.026097;    0.000000;   -0.026932;    0.100187;   -0.000073;    0.099654;    4.952291;   73.768692;   -3.953771
 6526.000000;  -54.000000;  -74.000000;    0.000000;    0.003572;    0.024100;    0.000000;   -0.025871;    0.099498;   -0.000062;    0.098732;    5.626057;   73.495071;   -3.333391
 6527.000000;  -54.000000;  -76.000000;    0.000000;    0.003267;    0.022117;    0.000000;   -0.024732;    0.098783;   -0.000050;    0.097799;    6.355829;   73.220905;   -2.689820
 6528.000000;  -54.000000;  -78.000000;    0.000000;    0.002959;    0.020149;    0.000000;   -0.023492;    0.098020;   -0.000038;    0.096841;    7.154896;   72.935860;   -2.030949
 6529.000000;  -54.000000;  -80.000000;    0.000000;    0.002648;    0.018196;    0.000000;   -0.022127;    0.097191;   -0.000025;    0.095842;    8.036403;   72.629253;   -1.367145
 6530.000000;  -54.000000;  -82.000000;    0.000000;    0.002336;    0.016261;    0.000000;   -0.020616;    0.096273;   -0.000013;    0.094786;    9.012543;   72.290506;   -0.711677
 6531.000000;  -54.000000;  -84.000000;    0.000000;    0.002023;    0.014346;    0.000000;   -0.018940;    0.095249;   -0.000001;    0.093659;   10.093461;   71.909870;   -0.080967
 6532.000000;  -54.000000;  -86.000000;    0.000000;    0.001711;    0.012451;    0.000000;   -0.017086;    0.094104;    0.000009;    0.092452;   11.285915;   71.479321;    0.505476
 6533.000000;  -54.000000;  -88.000000;    0.000000;    0.001404;    0.010581;    0.000000;   -0.015050;    0.092831;    0.000019;    0.091161;   12.591835;   70.993557;    1.025611
 6534.000000;  -54.000000;  -90.000000;    0.000000;    0.001107;    0.008738;    0.000000;   -0.012836;    0.091429;    0.000027;    0.089788;   14.007053;   70.450951;    1.455981
 6535.000000;  -54.000000;  -92.000000;    0.000000;    0.000825;    0.006924;    0.000000;   -0.010460;    0.089906;    0.000033;    0.088344;   15.520577;   69.854115;    1.773414
 6536.000000;  -54.000000;  -94.000000;    0.000000;    0.000565;    0.005142;    0.000000;   -0.007951;    0.088281;    0.000036;    0.086848;   17.114826;   69.209929;    1.957073
 6537.000000;  -54.000000;  -96.000000;    0.000000;    0.000335;    0.003393;    0.000000;   -0.005344;    0.086577;    0.000037;    0.085328;   18.767070;   68.528839;    1.990482
 6538.000000;  -54.000000;  -98.000000;    0.000000;    0.000144;    0.001679;    0.000000;   -0.002680;    0.084825;    0.000034;    0.083817;   20.452041;   67.823475;    1.863006
 6539.000000;  -56.000000;  -14.000000;    0.000000;    0.025436;    0.097760;    0.000000;   -0.053721;    0.151211;    0.000153;    0.153316;   -3.087585;  107.853153;    8.274184
 6540.000000;  -56.000000;  -16.000000;    0.000000;    0.024028;    0.094734;    0.000000;   -0.056998;    0.150940;    0.000121;    0.153315;   -5.808050;  106.760052;    6.540817
 6541.000000;  -56.000000;  -18.000000;    0.000000;    0.022650;    0.091723;    0.000000;   -0.059014;    0.149756;    0.000087;    0.152333;   -7.752612;  105.265793;    4.733583
 6542.000000;  -56.000000;  -20.000000;    0.000000;    0.021320;    0.088744;    0.000000;   -0.059978;    0.147880;    0.000055;    0.150607;   -9.031179;  103.493099;    2.976467
 6543.000000;  -56.000000;  -22.000000;    0.000000;    0.020048;    0.085808;    0.000000;   -0.060105;    0.145521;    0.000025;    0.148356;   -9.762949;  101.553072;    1.339859
 6544.000000;  -56.000000;  -24.000000;    0.000000;    0.018840;    0.082923;    0.000000;   -0.059593;    0.142855;   -0.000003;    0.145761;  -10.059854;   99.536091;   -0.142339
 6545.000000;  -56.000000;  -26.000000;    0.000000;    0.017698;    0.080093;    0.000000;   -0.058609;    0.140024;   -0.000027;    0.142965;  -10.019835;   97.510662;   -1.458917
 6546.000000;  -56.000000;  -28.000000;    0.000000;    0.016623;    0.077322;    0.000000;   -0.057290;    0.137132;   -0.000048;    0.140080;   -9.725258;   95.525972;   -2.611662
 6547.000000;  -56.000000;  -30.000000;    0.000000;    0.015613;    0.074608;    0.000000;   -0.055746;    0.134258;   -0.000067;    0.137186;   -9.243716;   93.615557;   -3.609080
 6548.000000;  -56.000000;  -32.000000;    0.000000;    0.014667;    0.071951;    0.000000;   -0.054061;    0.131457;   -0.000082;    0.134342;   -8.629751;   91.800949;   -4.462575
 6549.000000;  -56.000000;  -34.000000;    0.000000;    0.013782;    0.069350;    0.000000;   -0.052303;    0.128765;   -0.000096;    0.131589;   -7.926795;   90.094769;   -5.184265
 6550.000000;  -56.000000;  -36.000000;    0.000000;    0.012956;    0.066801;    0.000000;   -0.050521;    0.126207;   -0.000107;    0.128955;   -7.169010;   88.503220;   -5.785820
 6551.000000;  -56.000000;  -38.000000;    0.000000;    0.012186;    0.064302;    0.000000;   -0.048753;    0.123798;   -0.000116;    0.126454;   -6.382905;   87.027964;   -6.277919
 6552.000000;  -56.000000;  -40.000000;    0.000000;    0.011468;    0.061849;    0.000000;   -0.047026;    0.121544;   -0.000123;    0.124097;   -5.588702;   85.667553;   -6.670055
 6553.000000;  -56.000000;  -42.000000;    0.000000;    0.010800;    0.059440;    0.000000;   -0.045361;    0.119449;   -0.000129;    0.121886;   -4.801483;   84.418467;   -6.970536
 6554.000000;  -56.000000;  -44.000000;    0.000000;    0.010178;    0.057071;    0.000000;   -0.043768;    0.117509;   -0.000133;    0.119820;   -4.032122;   83.275869;   -7.186567
 6555.000000;  -56.000000;  -46.000000;    0.000000;    0.009598;    0.054739;    0.000000;   -0.042257;    0.115721;   -0.000135;    0.117894;   -3.288054;   82.234156;   -7.324375
 6556.000000;  -56.000000;  -48.000000;    0.000000;    0.009058;    0.052442;    0.000000;   -0.040832;    0.114079;   -0.000136;    0.116102;   -2.573895;   81.287323;   -7.389335
 6557.000000;  -56.000000;  -50.000000;    0.000000;    0.008554;    0.050176;    0.000000;   -0.039491;    0.112574;   -0.000136;    0.114436;   -1.891936;   80.429241;   -7.386086
 6558.000000;  -56.000000;  -52.000000;    0.000000;    0.008082;    0.047939;    0.000000;   -0.038234;    0.111200;   -0.000135;    0.112888;   -1.242540;   79.653809;   -7.318629
 6559.000000;  -56.000000;  -54.000000;    0.000000;    0.007639;    0.045728;    0.000000;   -0.037055;    0.109946;   -0.000133;    0.111449;   -0.624445;   78.955050;   -7.190412
 6560.000000;  -56.000000;  -56.000000;    0.000000;    0.007223;    0.043541;    0.000000;   -0.035949;    0.108804;   -0.000129;    0.110111;   -0.034994;   78.327143;   -7.004396
 6561.000000;  -56.000000;  -58.000000;    0.000000;    0.006828;    0.041376;    0.000000;   -0.034906;    0.107763;   -0.000125;    0.108865;    0.529706;   77.764414;   -6.763121
 6562.000000;  -56.000000;  -60.000000;    0.000000;    0.006453;    0.039231;    0.000000;   -0.033919;    0.106815;   -0.000119;    0.107701;    1.074682;   77.261286;   -6.468763
 6563.000000;  -56.000000;  -62.000000;    0.000000;    0.006094;    0.037104;    0.000000;   -0.032975;    0.105947;   -0.000113;    0.106610;    1.606046;   76.812172;   -6.123201
 6564.000000;  -56.000000;  -64.000000;    0.000000;    0.005748;    0.034993;    0.000000;   -0.032062;    0.105150;   -0.000106;    0.105583;    2.130991;   76.411366;   -5.728107
 6565.000000;  -56.000000;  -66.000000;    0.000000;    0.005411;    0.032898;    0.000000;   -0.031166;    0.104411;   -0.000098;    0.104610;    2.657822;   76.052887;   -5.285050
 6566.000000;  -56.000000;  -68.000000;    0.000000;    0.005081;    0.030816;    0.000000;   -0.030271;    0.103716;   -0.000089;    0.103679;    3.196022;   75.730278;   -4.795662
 6567.000000;  -56.000000;  -70.000000;    0.000000;    0.004755;    0.028749;    0.000000;   -0.029358;    0.103051;   -0.000079;    0.102779;    3.756321;   75.436451;   -4.261849
 6568.000000;  -56.000000;  -72.000000;    0.000000;    0.004431;    0.026694;    0.000000;   -0.028407;    0.102400;   -0.000068;    0.101896;    4.350758;   75.163435;   -3.686090
 6569.000000;  -56.000000;  -74.000000;    0.000000;    0.004105;    0.024653;    0.000000;   -0.027396;    0.101743;   -0.000057;    0.101016;    4.992694;   74.902227;   -3.071829
 6570.000000;  -56.000000;  -76.000000;    0.000000;    0.003777;    0.022625;    0.000000;   -0.026299;    0.101059;   -0.000045;    0.100122;    5.696734;   74.642668;   -2.423981
 6571.000000;  -56.000000;  -78.000000;    0.000000;    0.003444;    0.020611;    0.000000;   -0.025090;    0.100327;   -0.000032;    0.099197;    6.478470;   74.373440;   -1.749548
 6572.000000;  -56.000000;  -80.000000;    0.000000;    0.003107;    0.018612;    0.000000;   -0.023741;    0.099521;   -0.000020;    0.098221;    7.353983;   74.082260;   -1.058315
 6573.000000;  -56.000000;  -82.000000;    0.000000;    0.002764;    0.016630;    0.000000;   -0.022223;    0.098617;   -0.000007;    0.097175;    8.338968;   73.756340;   -0.363555
 6574.000000;  -56.000000;  -84.000000;    0.000000;    0.002417;    0.014667;    0.000000;   -0.020513;    0.097591;    0.000006;    0.096042;    9.447433;   73.383224;    0.317395
 6575.000000;  -56.000000;  -86.000000;    0.000000;    0.002067;    0.012726;    0.000000;   -0.018589;    0.096423;    0.000018;    0.094806;   10.689924;   72.951935;    0.962915
 6576.000000;  -56.000000;  -88.000000;    0.000000;    0.001718;    0.010810;    0.000000;   -0.016442;    0.095098;    0.000029;    0.093461;   12.071421;   72.454437;    1.547490
 6577.000000;  -56.000000;  -90.000000;    0.000000;    0.001375;    0.008922;    0.000000;   -0.014074;    0.093615;    0.000038;    0.092006;   13.589221;   71.887093;    2.042958
 6578.000000;  -56.000000;  -92.000000;    0.000000;    0.001044;    0.007065;    0.000000;   -0.011502;    0.091980;    0.000045;    0.090452;   15.231411;   71.251785;    2.420701
 6579.000000;  -56.000000;  -94.000000;    0.000000;    0.000732;    0.005243;    0.000000;   -0.008760;    0.090214;    0.000049;    0.088823;   16.976634;   70.556292;    2.654586
 6580.000000;  -56.000000;  -96.000000;    0.000000;    0.000447;    0.003457;    0.000000;   -0.005893;    0.088348;    0.000050;    0.087152;   18.795729;   69.813507;    2.724071
 6581.000000;  -56.000000;  -98.000000;    0.000000;    0.000200;    0.001709;    0.000000;   -0.002955;    0.086421;    0.000048;    0.085480;   20.655359;   69.039610;    2.616643
 6582.000000;  -58.000000;  -14.000000;    0.000000;    0.026470;    0.098484;    0.000000;   -0.050045;    0.145545;    0.000165;    0.147539;   -1.627869;  104.255156;    8.942644
 6583.000000;  -58.000000;  -16.000000;    0.000000;    0.025128;    0.095566;    0.000000;   -0.053299;    0.145889;    0.000141;    0.148125;   -4.165760;  103.665340;    7.642874
 6584.000000;  -58.000000;  -18.000000;    0.000000;    0.023794;    0.092649;    0.000000;   -0.055512;    0.145437;    0.000114;    0.147821;   -6.074465;  102.710140;    6.162977
 6585.000000;  -58.000000;  -20.000000;    0.000000;    0.022487;    0.089748;    0.000000;   -0.056798;    0.144326;    0.000085;    0.146793;   -7.409533;  101.469767;    4.627805
 6586.000000;  -58.000000;  -22.000000;    0.000000;    0.021222;    0.086876;    0.000000;   -0.057305;    0.142709;    0.000058;    0.145213;   -8.250390;  100.027996;    3.121523
 6587.000000;  -58.000000;  -24.000000;    0.000000;    0.020008;    0.084040;    0.000000;   -0.057187;    0.140731;    0.000031;    0.143240;   -8.682326;   98.460863;    1.696156
 6588.000000;  -58.000000;  -26.000000;    0.000000;    0.018851;    0.081246;    0.000000;   -0.056585;    0.138516;    0.000007;    0.141008;   -8.786618;   96.831697;    0.380707
 6589.000000;  -58.000000;  -28.000000;    0.000000;    0.017753;    0.078499;    0.000000;   -0.055623;    0.136167;   -0.000015;    0.138626;   -8.635875;   95.190151;   -0.811186
 6590.000000;  -58.000000;  -30.000000;    0.000000;    0.016716;    0.075800;    0.000000;   -0.054405;    0.133764;   -0.000035;    0.136177;   -8.292429;   93.573292;   -1.875536
 6591.000000;  -58.000000;  -32.000000;    0.000000;    0.015739;    0.073149;    0.000000;   -0.053015;    0.131367;   -0.000052;    0.133726;   -7.808347;   92.007553;   -2.814061
 6592.000000;  -58.000000;  -34.000000;    0.000000;    0.014822;    0.070545;    0.000000;   -0.051521;    0.129022;   -0.000067;    0.131319;   -7.226230;   90.510841;   -3.631593
 6593.000000;  -58.000000;  -36.000000;    0.000000;    0.013963;    0.067988;    0.000000;   -0.049974;    0.126758;   -0.000080;    0.128988;   -6.580315;   89.094450;   -4.334460
 6594.000000;  -58.000000;  -38.000000;    0.000000;    0.013159;    0.065475;    0.000000;   -0.048417;    0.124599;   -0.000091;    0.126755;   -5.897648;   87.764717;   -4.929512
 6595.000000;  -58.000000;  -40.000000;    0.000000;    0.012409;    0.063004;    0.000000;   -0.046878;    0.122556;   -0.000100;    0.124633;   -5.199186;   86.524342;   -5.423573
 6596.000000;  -58.000000;  -42.000000;    0.000000;    0.011708;    0.060572;    0.000000;   -0.045381;    0.120637;   -0.000108;    0.122629;   -4.500794;   85.373434;   -5.823150
 6597.000000;  -58.000000;  -44.000000;    0.000000;    0.011056;    0.058178;    0.000000;   -0.043940;    0.118846;   -0.000113;    0.120745;   -3.814108;   84.310328;   -6.134293
 6598.000000;  -58.000000;  -46.000000;    0.000000;    0.010447;    0.055819;    0.000000;   -0.042565;    0.117182;   -0.000118;    0.118979;   -3.147268;   83.332167;   -6.362540
 6599.000000;  -58.000000;  -48.000000;    0.000000;    0.009880;    0.053491;    0.000000;   -0.041263;    0.115642;   -0.000120;    0.117328;   -2.505529;   82.435375;   -6.512912
 6600.000000;  -58.000000;  -50.000000;    0.000000;    0.009350;    0.051193;    0.000000;   -0.040035;    0.114223;   -0.000122;    0.115786;   -1.891762;   81.615971;   -6.589918
 6601.000000;  -58.000000;  -52.000000;    0.000000;    0.008854;    0.048922;    0.000000;   -0.038880;    0.112918;   -0.000122;    0.114347;   -1.306859;   80.869764;   -6.597575
 6602.000000;  -58.000000;  -54.000000;    0.000000;    0.008389;    0.046676;    0.000000;   -0.037797;    0.111722;   -0.000121;    0.113006;   -0.750041;   80.192537;   -6.539425
 6603.000000;  -58.000000;  -56.000000;    0.000000;    0.007951;    0.044453;    0.000000;   -0.036779;    0.110628;   -0.000119;    0.111755;   -0.219099;   79.580086;   -6.418545
 6604.000000;  -58.000000;  -58.000000;    0.000000;    0.007536;    0.042251;    0.000000;   -0.035819;    0.109629;   -0.000115;    0.110586;    0.289449;   79.028246;   -6.237567
 6605.000000;  -58.000000;  -60.000000;    0.000000;    0.007142;    0.040068;    0.000000;   -0.034911;    0.108716;   -0.000111;    0.109493;    0.780256;   78.532864;   -5.998697
 6606.000000;  -58.000000;  -62.000000;    0.000000;    0.006765;    0.037902;    0.000000;   -0.034042;    0.107881;   -0.000105;    0.108467;    1.259110;   78.089714;   -5.703736
 6607.000000;  -58.000000;  -64.000000;    0.000000;    0.006401;    0.035753;    0.000000;   -0.033203;    0.107115;   -0.000099;    0.107502;    1.732955;   77.694382;   -5.354138
 6608.000000;  -58.000000;  -66.000000;    0.000000;    0.006047;    0.033618;    0.000000;   -0.032379;    0.106407;   -0.000091;    0.106588;    2.209955;   77.342081;   -4.951078
 6609.000000;  -58.000000;  -68.000000;    0.000000;    0.005700;    0.031497;    0.000000;   -0.031555;    0.105745;   -0.000083;    0.105715;    2.699611;   77.027481;   -4.495580
 6610.000000;  -58.000000;  -70.000000;    0.000000;    0.005356;    0.029388;    0.000000;   -0.030712;    0.105117;   -0.000074;    0.104872;    3.212902;   76.744417;   -3.988706
 6611.000000;  -58.000000;  -72.000000;    0.000000;    0.005013;    0.027292;    0.000000;   -0.029830;    0.104506;   -0.000063;    0.104046;    3.762446;   76.485645;   -3.431838
 6612.000000;  -58.000000;  -74.000000;    0.000000;    0.004668;    0.025208;    0.000000;   -0.028885;    0.103893;   -0.000052;    0.103223;    4.362636;   76.242531;   -2.827091
 6613.000000;  -58.000000;  -76.000000;    0.000000;    0.004319;    0.023136;    0.000000;   -0.027850;    0.103257;   -0.000040;    0.102386;    5.029708;   76.004803;   -2.177873
 6614.000000;  -58.000000;  -78.000000;    0.000000;    0.003962;    0.021078;    0.000000;   -0.026693;    0.102573;   -0.000028;    0.101513;    5.781645;   75.760384;   -1.489636
 6615.000000;  -58.000000;  -80.000000;    0.000000;    0.003598;    0.019033;    0.000000;   -0.025383;    0.101812;   -0.000014;    0.100583;    6.637809;   75.495424;   -0.770809
 6616.000000;  -58.000000;  -82.000000;    0.000000;    0.003225;    0.017005;    0.000000;   -0.023883;    0.100945;   -0.000001;    0.099573;    7.618123;   75.194666;   -0.033862
 6617.000000;  -58.000000;  -84.000000;    0.000000;    0.002843;    0.014995;    0.000000;   -0.022162;    0.099941;    0.000013;    0.098459;    8.741631;   74.842287;    0.703649
 6618.000000;  -58.000000;  -86.000000;    0.000000;    0.002454;    0.013007;    0.000000;   -0.020188;    0.098771;    0.000026;    0.097219;   10.024285;   74.423328;    1.418326
 6619.000000;  -58.000000;  -88.000000;    0.000000;    0.002062;    0.011045;    0.000000;   -0.017944;    0.097415;    0.000038;    0.095840;   11.475976;   73.925690;    2.080904
 6620.000000;  -58.000000;  -90.000000;    0.000000;    0.001670;    0.009111;    0.000000;   -0.015425;    0.095862;    0.000049;    0.094317;   13.097161;   73.342402;    2.657425
 6621.000000;  -58.000000;  -92.000000;    0.000000;    0.001285;    0.007210;    0.000000;   -0.012648;    0.094117;    0.000057;    0.092660;   14.875902;   72.673641;    3.111951
 6622.000000;  -58.000000;  -94.000000;    0.000000;    0.000915;    0.005346;    0.000000;   -0.009652;    0.092206;    0.000063;    0.090896;   16.786558;   71.927769;    3.410738
 6623.000000;  -58.000000;  -96.000000;    0.000000;    0.000571;    0.003522;    0.000000;   -0.006498;    0.090166;    0.000065;    0.089066;   18.791377;   71.120682;    3.527071
 6624.000000;  -58.000000;  -98.000000;    0.000000;    0.000262;    0.001740;    0.000000;   -0.003257;    0.088048;    0.000064;    0.087222;   20.845513;   70.273369;    3.445369
 6625.000000;  -60.000000;  -14.000000;    0.000000;    0.027438;    0.099100;    0.000000;   -0.047110;    0.140456;    0.000170;    0.142344;   -0.613481;  100.925564;    9.194318
 6626.000000;  -60.000000;  -16.000000;    0.000000;    0.026160;    0.096281;    0.000000;   -0.050157;    0.141174;    0.000153;    0.143298;   -2.884300;  100.693718;    8.266404
 6627.000000;  -60.000000;  -18.000000;    0.000000;    0.024871;    0.093453;    0.000000;   -0.052378;    0.141235;    0.000131;    0.143480;   -4.662222;  100.150518;    7.096179
 6628.000000;  -60.000000;  -20.000000;    0.000000;    0.023592;    0.090631;    0.000000;   -0.053817;    0.140710;    0.000107;    0.142996;   -5.964954;   99.342697;    5.796846
 6629.000000;  -60.000000;  -22.000000;    0.000000;    0.022340;    0.087825;    0.000000;   -0.054566;    0.139702;    0.000082;    0.141976;   -6.839540;   98.328091;    4.454132
